ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
50,Visual & Performing Arts,5005,Theater Arts & Stagecraft,500504,Playwriting & Screenwriting,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,74,new-york-university,playwriting-screenwriting
50,Visual & Performing Arts,5006,Video & Photographic Arts,500602,Cinematography & Film Production,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,395,new-york-university,cinematography-film-production
50,Visual & Performing Arts,5006,Video & Photographic Arts,500605,Photography,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,40,new-york-university,photography
50,Visual & Performing Arts,5007,Fine & Studio Arts,500702,General Fine Studio Arts,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,65,new-york-university,general-fine-studio-arts
50,Visual & Performing Arts,5007,Fine & Studio Arts,500703,"Art History, Criticism, & Conservation",2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,56,new-york-university,art-history-criticism-conservation
50,Visual & Performing Arts,5009,Music,500901,General Music,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,8,new-york-university,general-music
50,Visual & Performing Arts,5009,Music,500903,General Music Performance,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,34,new-york-university,general-music-performance
50,Visual & Performing Arts,5009,Music,500904,Music Theory & Composition,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,12,new-york-university,music-theory-composition
50,Visual & Performing Arts,5009,Music,500913,Music Technology,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,26,new-york-university,music-technology
50,Visual & Performing Arts,5099,Other Visual & Performing Arts,509999,Other Visual & Performing Arts,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,90,new-york-university,other-visual-performing-arts-509999
51,Health,5102,Communication Disorders Sciences & Services,510204,Audiology & Speech-Language Pathology,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,16,new-york-university,audiology-speech-language-pathology
51,Health,5106,Dental Support Services,510602,Dental Hygiene,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,17,new-york-university,dental-hygiene
51,Health,5122,Public Health,512201,General Public Health,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,71,new-york-university,general-public-health
51,Health,5138,"Registered Nursing, Nursing Administration, & Nursing Research",513801,Registered Nursing,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,430,new-york-university,registered-nursing
51,Health,5138,"Registered Nursing, Nursing Administration, & Nursing Research",513818,Nursing Practice,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,0,new-york-university,nursing-practice
51,Health,5138,"Registered Nursing, Nursing Administration, & Nursing Research",513899,"Other Registered Nursing, Nursing Administration, Nursing Research, & Clinical Nursing",2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,0,new-york-university,other-registered-nursing-nursing-administration-nursing-research-clinical-nursing
52,Business,5201,General Business & Commerce,520101,General Business,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,436,new-york-university,general-business
52,Business,5202,"Business Administration, Management, & Operations",520201,General Business Administration & Management,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,0,new-york-university,general-business-administration-management
52,Business,5202,"Business Administration, Management, & Operations",520213,Organizational Leadership,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,0,new-york-university,organizational-leadership
52,Business,5203,Accounting,520301,Accounting,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,0,new-york-university,accounting-520301
52,Business,5206,Managerial Economics,520601,Business & Managerial Economics,2018,2018,DOC,Doctoral Universities,15,Doctoral Universities: Highest Research Activity,193900,New York University,5,Bachelors Degree,0,new-york-university,business-managerial-economics
